,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,num_states,state_variance,1_day_max_reviews,star_variance
XuCbLgo9j1q5dDh9251vkg,0.452486268872142,0.0028937017590257253,0.24625136171613365,0.2850139965942604,0.3744724259191308,0.3982033040731374,0.8824509617535925,0.3903177796958985,0.0330939769412848,0.4822500024446312,0.5530776360489364,0.3048468485054431,0.3827042079891087,0.0,0.47926416332622435,0.0,0.1870474510951206,0.11951101685449639,0.8355931539106105,0.43758485096351024,0.42060393471740454,0.40613328806968396,0.4802194172749365,0.6014136667693686,0.22009425103713987,0.35188100897543506,0.4914975898938725,0.31469729553652714,0.26169157709344415,0.39349289157583295,0.32546603591156714,0.49505297516833524,0.5497416523294275,0.026734392727655376,0.26173995178552717,0.17176603184324404,0.6547091823911647,0.5268533442591111,0.6986683063624348,0.3500018499995494,0.48751238109498746,0.42903485376847617,0.4434802163334453,0.30857110680803707,0.41280407979167555,0.414093210167061,0.3906641560143944,0.33610348164418224,0.46475102494852055,0.47114922039270374,0.08695652173913043,0.6666666666666667,0.21180130078235462,0.14754767964307036
QSKjZdCGEb9_TqCQ8yW5xw,0.0008788286496387333,0.0072423915437936645,0.2083376047919965,0.4333824334293132,0.34488212523601985,0.480308545042747,0.4249631685658461,0.4007500174459427,0.40627234959534186,0.3773182065985995,0.4219271300579639,0.3190477336599251,0.4826365706173213,0.49148053155969934,0.45604171182234926,0.45016519762068125,0.30526404032273347,0.4778018218641074,0.4582209173787623,0.4426742056152656,0.48835081105662215,0.4029570092248742,0.47927043622122956,0.32531635725021085,0.30498867189571927,0.4561522160437784,0.48525007499537476,0.3310424294814623,0.45176245703382284,0.35549314062603043,0.37178610059122863,0.3987872079764303,0.427675700665946,0.26935610817266503,0.4949204897267272,0.3395854556606672,0.49908035716037913,0.4627126027142247,0.44776294534394007,0.37041687008463187,0.43564132551953666,0.49226708770358363,0.476241464230261,0.3507841841187158,0.3807239531535174,0.5006203308352256,0.4383645973465427,0.3474049709410398,0.46420737617424485,0.49441676099926063,0.0,0.0,0.0,0.0
xtqJBNpyBn4t2CJFKzm4vA,0.005858328204056094,0.007153345521421517,0.20656088144873266,0.4383304157721326,0.34207698514174667,0.4802796662389209,0.417924113550376,0.3980489544580208,0.4031696062959041,0.37678078834457357,0.4208985627481559,0.32071751346652366,0.48391179832309117,0.49054167311825686,0.45411143941526155,0.451578070908487,0.30526272194064147,0.48032224981394583,0.46212344639359865,0.43970108979031464,0.48507867178090924,0.40524704555075386,0.4835468118147376,0.3279072312465593,0.2999030431328124,0.4569692501374491,0.4873654475577121,0.33322172758947083,0.4458502174426486,0.3533263821258129,0.37425454108515094,0.39707300895965897,0.4258865332607001,0.28150063147478666,0.4954926853977338,0.3379837384340765,0.5007238564182904,0.47901081143644114,0.44408348907863526,0.37459220069162913,0.43942469289874164,0.501695754569087,0.48166509419099895,0.3349070764384191,0.3964271781536219,0.5023810962228228,0.44068841665272884,0.36445673774251,0.45859227475766823,0.4947159732884296,0.021739130434782608,0.0,0.64,0.0
8pegT6vqrBr4RD3YJWxniA,0.002273723754415407,0.007188683581966582,0.20721940418149598,0.4366922181460097,0.3446145025610238,0.4815249720582173,0.4233338690109886,0.40113687408538623,0.4048975798366037,0.3795530057219207,0.42209033038188065,0.32048473150897344,0.48446162395219683,0.4926510834988332,0.45573303908043605,0.4501495023240423,0.30794312468157325,0.4769228893567145,0.46151713179831455,0.44138822902086294,0.48927836873416664,0.4013530965020909,0.4752895494554387,0.32737400399829747,0.30292672009238925,0.45896212187393026,0.4870960110290047,0.33347076606705434,0.4563033660327355,0.35411710972021737,0.3709788649382193,0.40048053301781605,0.42794705748970113,0.2726529466488771,0.48769173552734646,0.34103866825764156,0.4896093415719128,0.4695418422238259,0.4516671000649989,0.36854385929270467,0.43028622411368495,0.48477346905851326,0.47987092913761054,0.3503298413967624,0.3852525806751728,0.49603668699442066,0.4335698319418036,0.3484448670015187,0.4590091522307905,0.49868149272947043,0.0,0.0,0.0,0.0
G5BqF32PyIQ5IvplDvpKnA,0.4642883373695085,0.0038174335701949506,0.0658778052446374,0.4300352116490458,0.4108951958223193,0.5996215215395644,0.3666812578109566,1.0,0.653527331660239,0.16940491216075693,0.3001410855963118,0.48725943829759366,0.10796725503870236,0.5933057128791805,0.9999999999999998,0.538957670964996,0.3169739729233222,0.442588327605163,0.9196613467629151,0.18650151268523296,0.4532843916593092,0.27872087665926953,0.5002879863509706,0.7198213181995009,0.3552547437980627,0.3068352139436733,0.5311391835093396,0.325189429387655,0.39223869865269917,0.2784661513401877,0.4454096697963387,0.39979453372734564,0.34397950171516656,0.3096687893480954,0.5508854645860304,0.1675508765842687,0.3779988249036819,0.3399858077867186,0.4281959387652351,0.3226413594660091,0.4444101751288822,0.4952826444716218,0.5074937005412662,0.3212339126304944,0.4238197760021878,0.5110221305275986,0.4344186278558161,0.38480971862467833,0.5192419805092765,0.5023283578029007,0.17391304347826086,0.0,0.3156961721050418,0.0
9sJDrkBjFtUkmupvITsfZA,0.0032040311322386154,0.007239175122613467,0.20716878021497048,0.43425392494404025,0.34358678944484844,0.48050573306881483,0.42546683856066675,0.3966316216412462,0.4071436247597512,0.3770421909583012,0.42175935811832277,0.31835358856986423,0.49038619903102565,0.49312433866678285,0.4594776408682753,0.44989784145308004,0.30973577158279736,0.4788922893795451,0.4615230418684994,0.4462876878734683,0.4857343164260852,0.3993676820382288,0.47726820011283655,0.3318558433612762,0.3062680062162186,0.45137744956017173,0.4870882150996104,0.32971528714671583,0.44782106871600286,0.3520148370611625,0.3663632988343195,0.40139738314546813,0.4328428856192842,0.27777980987521633,0.4930910427565817,0.33708333558500403,0.49773815233907515,0.47091417857978746,0.45031605381721745,0.36012134757385417,0.43709200715789975,0.4905494947071885,0.4783601199302151,0.3497449104674774,0.3904969176190646,0.5047216961888912,0.4347898317286269,0.3432098206609147,0.4602836516979877,0.4933437811107202,0.0,0.0,0.0,0.0
rhnUcs2STyq4HZFfU_bE8A,0.0007944324557162784,0.007232300120850537,0.20788820129088834,0.4337685591679222,0.34522230912218443,0.4815650177681993,0.42675477780426063,0.4024754620165006,0.40730212129248544,0.37739376772667765,0.42202911153451705,0.31906584089666595,0.48120544381914526,0.4916181997267777,0.45846272308885055,0.4503676698987286,0.3049201427369567,0.47881638336096316,0.46008872137306545,0.44332527010877987,0.4881272413039216,0.40355300398866123,0.4795703336751165,0.3307917047562854,0.3049271709383668,0.45475915382566856,0.48522212742099147,0.3295780194094215,0.4489110277899141,0.35304727538804315,0.36755308116753077,0.39765613422862894,0.42806698038101615,0.26908927085465945,0.4949659916903696,0.34156925604664845,0.49213611415742714,0.4678108640717922,0.44877844562818725,0.3704705001747878,0.43287650632501046,0.4944553821028122,0.47689615823235915,0.3506723186559272,0.3839575298435942,0.5000519185266756,0.43365408460741567,0.3466642561023139,0.46514751758200235,0.49696146485461407,0.0,0.0,0.0,0.0
ygqHkR92po0mj9dpQ7OHAw,0.0016208526322142244,0.007214965197028441,0.20763749601788228,0.43421489486784004,0.3447332638578632,0.4807732934302653,0.4253290492713651,0.4019307120864758,0.4086669173593209,0.37665349104958556,0.4225521393555331,0.31844365463604657,0.4820591080029601,0.49299022492847316,0.45469866732925773,0.4491849794720379,0.30492231508532924,0.478741685754171,0.45850330468137523,0.4427885834254432,0.4912644724362436,0.40535853614696293,0.4788176915388721,0.3291883808917246,0.30499145136016786,0.45080276200441655,0.48508593698789404,0.32885898495193416,0.44632449113639566,0.3582164889926474,0.36539572970279316,0.3960061911380701,0.4306673213947589,0.2753500535385937,0.49646497809715934,0.3410314847025002,0.4940076403632831,0.46993130485855406,0.449253378135292,0.37113995269578093,0.43676111057015454,0.49363260159178446,0.4724943685081001,0.3510190413108983,0.3868774395647798,0.5005834413971445,0.432348532688583,0.34987620367067734,0.4624452997007034,0.49104059680680756,0.0,0.0,0.0,0.0
SulvRssUN5NpqGCjbcbFFg,0.009850432211980172,0.0075981915326795,0.20412844631516786,0.4306062148591985,0.34391779041624376,0.48411533474327234,0.4120996770404656,0.40409011869695555,0.4088511497613207,0.37742720393131507,0.42195184925305956,0.3234295361610117,0.481277423042485,0.49353134206458915,0.44828160904836206,0.4487796384791761,0.30628157175471155,0.484202375680237,0.46169732867583846,0.4383634982605638,0.491967712632774,0.4032086418360096,0.47454325298229955,0.3200208992673779,0.30838698369341905,0.44774276168161486,0.48785166435238086,0.3336151310895545,0.4481171461870268,0.3464189300293782,0.3821704652927488,0.3989001027347333,0.4270716000795615,0.26700859862184667,0.4855191330242718,0.3364798021970068,0.5220204853597399,0.45159427703865757,0.4610165124441855,0.37797055431127785,0.4622926457728593,0.4617724782302442,0.46211072141036735,0.35202846524946374,0.3724649465168397,0.4975897170087788,0.43196145791512935,0.3600629778922004,0.45087433957580914,0.4879105138129386,0.021739130434782608,0.0,0.0,0.0
ccwv26uAN_TbIf7v9juN_g,0.000927228002155691,0.007235148029296982,0.2078763773575339,0.43399424211990717,0.34496049487886704,0.4799352057655668,0.4246973039588156,0.40111125425480987,0.4077054384078176,0.3773054318806252,0.42075778001965386,0.32062813453147815,0.4844308878837628,0.49143100030709685,0.45493884983872884,0.45065449242004363,0.30608378706156303,0.4784057202170877,0.4569201614159861,0.4417404119600645,0.4905804791179059,0.4028803816153943,0.4793239792770084,0.32657047248821647,0.30372126538607197,0.4534094323443643,0.48511726617671624,0.3298360240495177,0.4505954909890577,0.35458283597333656,0.3688087977145037,0.3968283314085395,0.42976292032220526,0.2682305266495887,0.4930436877224141,0.33943329159239166,0.49646532024066636,0.46737759358024816,0.4512691822272242,0.3676545123486296,0.4359591577264333,0.4934173308618771,0.47555296669582936,0.34733069093051233,0.38181361403490616,0.4996004508057131,0.43819876692037324,0.34679532162318133,0.4662700948305452,0.4964502795362699,0.0,0.0,0.0,0.0
CZs1Eq7t1fqpXV1yox-CVg,0.26009058826625836,0.007036582683382867,0.17536177584118845,0.5129014992504641,0.32538306707562603,0.4221106611422043,0.1659497453753761,0.4346299011406106,0.13352420763814304,0.4760473273899208,0.41872162759085596,0.4671734575595478,0.8615505039220337,0.563116858023901,0.5309309354190782,0.6651793457934413,0.46265191501164676,0.3359908094177447,1.0,0.8161603103546788,0.8960681649115638,0.22187825873130618,0.7975849772908654,0.3364122492994388,0.27827394488217505,1.0,0.3609807519565498,0.2648809293259535,0.22447211131920272,0.27974412165937396,0.48718281874821245,0.3486356614087414,0.42281409313825213,0.3586145000927066,0.6667018238663859,0.4248362217693949,0.473730143847076,0.5104909845876321,0.5270016026921018,0.409728255627594,0.4773008824385271,0.6006727012820837,0.430825887540222,0.3443464489145041,0.3156051864820523,0.4754148881051505,0.4208474266359708,0.3108296604075128,0.47240575530295437,0.45169643755904454,0.19565217391304346,0.0,0.24217142857142862,0.0
NjfUVCajGZfJI6nYuDkiHg,0.014803176354630172,0.007314388150492358,0.20319776870461576,0.436168029822543,0.340791793182688,0.47976761065295936,0.4054425763147306,0.399384342083522,0.40865634445469695,0.37618088630296637,0.4192062927002089,0.32148452242616754,0.4905218679859645,0.48807566082098364,0.4554588411570469,0.45491969887193184,0.30880347467445196,0.4804948354877676,0.44771956748906233,0.438820860585108,0.4983464815229135,0.4101625108516686,0.47255534999991233,0.3192724023448974,0.2927161395374574,0.47117585855697486,0.4977381031489099,0.3464641948950146,0.4591827738300668,0.3603883743748502,0.3947799062555051,0.4069013143490381,0.44468799734428294,0.2556497698196198,0.49333436645498635,0.3379580303581277,0.4883637308164031,0.43599046701856925,0.463536756035253,0.3723597761059415,0.434613095576193,0.43418841340315323,0.4794918266188167,0.3434961385237479,0.39524320133909163,0.46142506048281895,0.45882483398985935,0.3522632470770059,0.44823834590046335,0.5021134418272428,0.06521739130434782,0.0,0.171875,0.0
Gmj-Sc5LdJXRcB2whQggfQ,0.006194982276080795,0.007180912827377095,0.20760642191559284,0.4366216140324933,0.3460867864254885,0.48228697965488815,0.4237326882378322,0.4036842890809801,0.4174896395433675,0.37667849270662984,0.4190775842653855,0.3204767128699814,0.48134526691027474,0.4968223350166472,0.45893812837778103,0.44747582360055893,0.30714598893851647,0.48020665028033865,0.4553735856280571,0.4464409199681829,0.4892405658255657,0.4031641443919275,0.4668823205264331,0.32812170848572675,0.3103140349246726,0.4612234332702257,0.4868672016453235,0.3295180436525149,0.4504931757019475,0.35650878946833536,0.38036297466959557,0.39601902073779366,0.4222465557955029,0.26923436780579457,0.4869167813875521,0.3425925555284071,0.4940805662190204,0.4658605684811663,0.46662719587674095,0.3718030314457635,0.4320396463923176,0.4921340168082154,0.4744100309971792,0.3540831310255252,0.380784390350731,0.4784624790114224,0.4380991945013109,0.346405473886625,0.4533825648867644,0.4966506675143692,0.0,0.3333333333333333,0.888888888888889,0.888888888888889
GDVFAunyjMthmcuK0iCD-g,0.0017911402703390464,0.007282024979622252,0.20877671113438762,0.4340487087757287,0.34651092554807383,0.48119334452532053,0.4256741505140595,0.39951228695783064,0.4069527875643718,0.37731183757294223,0.4220779832217139,0.31759911997058854,0.48734018274855534,0.491902916622436,0.4577467655371968,0.45083363720610425,0.3050769943546169,0.47908535944015923,0.4570254742451705,0.445967497782064,0.48778541802072906,0.4019334838226631,0.47799035750199004,0.3296207935671448,0.30568249531651637,0.4545640278600056,0.48488242933680425,0.3312869337026884,0.44785087449738376,0.3527549252230401,0.3751047599740137,0.399428643271013,0.4290986824106131,0.2692998948028248,0.49342590796476826,0.33912580200434234,0.49685790806174607,0.4662602207785856,0.453197757585641,0.367328677734837,0.43707293033886824,0.49617559622346336,0.4794928750708157,0.3444052633229292,0.3886865176092917,0.5045168409485816,0.44045296527202055,0.3497426179133481,0.46514636853013624,0.49399647971619526,0.0,0.0,0.0,0.0
j1q1NUUdSZH-SB5CEgQQ3Q,0.002680289129419814,0.007212503850207816,0.20715151745961194,0.4364230696204483,0.3444212550549191,0.4832806254549166,0.42603554876153776,0.40122804014134583,0.4080777644433578,0.379387003953501,0.42229077244266555,0.3196451874962924,0.4851112404449533,0.49699813351981054,0.46045763674349816,0.45044079910523394,0.307769941745855,0.47646640776254434,0.4560553354227677,0.442940158840917,0.4863194301430188,0.4080940168763317,0.4779892058968869,0.32756260327681175,0.2980560215320811,0.45464245460038827,0.48820596456195187,0.3318833391491554,0.4445896060643253,0.3563477631790768,0.37578601769164205,0.4014162075469223,0.43528750295754476,0.27143801553193275,0.4949067791259341,0.3418888794809062,0.4985477543503425,0.4631008317105343,0.4594613332105345,0.36831643640817563,0.4300143382387976,0.4751039337931544,0.47727244881201636,0.3495340171881463,0.38022531203472654,0.477371273400808,0.4375496527771414,0.36323272920034494,0.45659310571216066,0.5061569134677756,0.0,0.0,0.0,0.0
3iIqCr3bA15kJpN5-gUz2Q,0.0031663586572103462,0.007199863857009186,0.20736429382217642,0.4373960965379291,0.34398754842211743,0.4806419234358878,0.4246301220481903,0.39735963462745055,0.40705128658708856,0.38000623374307413,0.42397004495462126,0.3191025858439194,0.48523114324443845,0.4943532255773046,0.45684686358391463,0.45102213679969344,0.306768443468544,0.47897636236632235,0.4587491440567112,0.4436335654668802,0.49011600411239953,0.40343637346260813,0.48032107674120883,0.32824661859123344,0.3006365252669229,0.4534833308360148,0.4851359064858044,0.32959945175671723,0.4491855352444941,0.3547632349414325,0.37455423523978365,0.3997742503582565,0.4336356891403206,0.2798825311798988,0.493228720626173,0.33948421290491226,0.5001100959997079,0.46126790267097334,0.4595919150231,0.36675725532750036,0.42872497593333553,0.4933434886139823,0.46896600775226716,0.3437921374865754,0.38457494604656717,0.496514018974361,0.44051428260151415,0.35623713068547447,0.4568781510227646,0.5019797880826806,0.0,0.0,1.0,0.0
eWSsY7hqMMSLo_UYIH9Ilg,0.0028549759755739507,0.007213829415434492,0.2075800900022064,0.4351074244886862,0.34395899566902427,0.48095046034817474,0.4239555375661177,0.3998321413457226,0.4065241254933419,0.3799817509556332,0.4221746704452968,0.3191905061564355,0.486513507271694,0.4938097693841466,0.460898891443211,0.44895334672109943,0.3089395483940519,0.47674151668386094,0.4574375042334533,0.4466061902930605,0.49229942221627865,0.40449439724733327,0.4759453500042406,0.3258131341055344,0.297950247095028,0.4515383271007725,0.4854886491053748,0.3344678926961463,0.4519030198083483,0.3493497875664377,0.3794973921327981,0.40219024664198383,0.42794097620990423,0.2720373536488126,0.49130133208413357,0.3362685126279832,0.491194933908969,0.4724579529325532,0.4614964356505495,0.36580171706718206,0.4376255728188532,0.48170352362462454,0.48199779218331157,0.34613780002567934,0.37903626454002554,0.49835991675729446,0.43863134314901786,0.35676471749531236,0.4583923719488334,0.5035503292449518,0.0,0.0,0.888888888888889,0.0
ObLBDWWUOGa_wCa5vuYtlg,0.001768148395018751,0.007257387573512236,0.20787828126527286,0.4327701878538087,0.3457788394724714,0.48058307872798056,0.42465119671948426,0.40013960298611434,0.4063641299537537,0.37617309060777104,0.4222139201581871,0.31846015160070945,0.48701960426547397,0.4903745512644477,0.4561940023728322,0.4514051445276978,0.3067528816872969,0.47774886260316396,0.4606458599573408,0.44654139995742054,0.48350627368940374,0.4014372587162845,0.4789468233196792,0.32858515600832744,0.30717900996782577,0.4557136051773523,0.4875567506439788,0.33192377746584073,0.45168926818747357,0.3536874079616807,0.36906108587535424,0.3998724629174666,0.42916063850639763,0.27738141258575366,0.4945674436645307,0.3409220328535871,0.5001555952720371,0.46912255518893375,0.44812316856209544,0.36821395355780645,0.43361290875667313,0.49511360475959554,0.48305148802212633,0.3453125411660201,0.38332260973432347,0.5034439436878747,0.4393569721241239,0.34813270565354215,0.4665798027284396,0.5005803565993907,0.0,0.0,0.0,0.0
Jt4u7qnfrk35buainfOuGA,0.2862058402299015,0.0063065626737830605,0.1417613620632696,0.3961940592639486,0.3112694274851558,0.3949632949711492,0.26022125048824746,0.4067264851413634,0.29581561385977,0.34498717489320385,0.37293506923082376,0.35473900424499916,0.44683946519338535,0.38276656850642593,0.5192039839863227,0.5335112638969486,0.3212441406251686,0.5595532457040701,0.5450149387077361,0.35710647560221487,0.839315898402345,0.49880466785249644,0.30016471563229635,0.10595420002158193,0.22756989912773806,0.42261793788525814,0.6764445294472701,0.7131098052448902,1.0,0.22575484839101478,0.6307120868550722,0.4973265578727384,0.6408111751103372,0.4078271322391309,0.0,0.18522859393784696,0.31238144208257473,0.8262407954188319,0.6710413448122907,0.44845415056599647,0.27449685053396716,0.6593159966969093,0.5720453036113619,0.43270677214146874,0.5174101527411301,0.6387069427705625,0.4028086635615435,0.08745349426159899,0.5146698619921075,0.5016655867431412,0.2173913043478261,0.3333333333333333,0.27776342975206614,0.02259814049586776
PVyZXgOkVtnU6966FDFhuw,0.5471595818354866,0.007541528209936398,0.21534598464538762,0.4086010955354913,0.35461387238390213,0.19205817352210997,0.18377188483211115,0.5323219049927129,0.379462984512811,0.26629885516755325,0.2936363568869286,0.2961901704487306,0.4911542662300045,0.3862296912493541,0.8125991155400725,0.028506307850701296,1.0,0.40770146777220695,0.0,0.7534944433077522,0.5487054264062137,0.5245082719057391,0.7284749296543004,0.3622751530219691,0.30102666658367905,0.22191628487346574,0.4403751461125978,0.15346794000534564,0.5602818054396087,0.29318109910037377,0.2537505252263717,0.37899214794420943,0.31730997433132085,0.2985770080730758,0.3950681824168957,0.2899638219248157,0.3774520735738869,0.39077052233704473,0.38301488088185975,0.3635228258388986,0.45895098726766537,0.4536759405856807,0.4677596102134986,0.2980435073133484,0.35041089400818204,0.504163671157868,0.43173005821452765,0.3299359216998876,0.47902251476717417,0.47594211190898983,0.9999999999999999,0.6666666666666667,0.2856,0.08512176308539944
3ujz5kHBytXVi8M6lmd-mw,0.0018661983503840199,0.007217582850251745,0.20782981608688963,0.43392562774388616,0.3458002872670766,0.48274264081050294,0.42852170537886447,0.402247067863104,0.4069246976290409,0.3789746968364953,0.4234461831906279,0.31722830202709806,0.48124102568372823,0.4938593847776296,0.45726139087104967,0.44978000012235236,0.3048182655271615,0.4797847738497417,0.4579989525984807,0.4468599016025509,0.48770803196474344,0.4017777961082155,0.47998456090762187,0.3278530763768667,0.30643893056030713,0.45294914308421635,0.484381405502933,0.33199395621314837,0.4492643591401201,0.35083605314051824,0.3657680991861881,0.39872016750332795,0.42801561151252115,0.26913611425294187,0.49530275134067236,0.3445200684270956,0.4954109397700377,0.4699543547780655,0.45455957838417627,0.37233819926800094,0.4358837529073194,0.4946810180744886,0.479436986599907,0.3529971365042471,0.3835253840187087,0.49991047904667896,0.4373705990256311,0.3448327952488405,0.4624031424631049,0.498055429267766,0.021739130434782608,0.0,0.5625,0.0
IaGVz-MDYSL0TtRoCe84aA,0.013873528793192274,0.007167224698984894,0.20893056815822927,0.42455477150731685,0.34453588771932764,0.47635851838324633,0.43682105411413946,0.393574343378415,0.4106416623440636,0.37721533062859025,0.423162366746573,0.32239565310328705,0.4878076786960784,0.48087075339285723,0.45939176762601464,0.4510388031176958,0.3038448729379016,0.48186020995769946,0.44607605780148185,0.4482451455971333,0.48935939222886304,0.3947804766622772,0.46646928439871727,0.32343476250219394,0.32121767179374644,0.4617033271304637,0.4856531319179671,0.3349545140115288,0.4456090992313638,0.345541835875628,0.3723197510700593,0.40051550682097886,0.4428884636808431,0.28751807342715163,0.5044070324273706,0.3445632345307146,0.4914325568643224,0.4863747054323108,0.46558935970976373,0.36063768395576035,0.44163990676897064,0.5024872770167945,0.4785331607510138,0.34577947999919517,0.39119618846344245,0.5156174274420661,0.44643259838378113,0.35860595550136815,0.46326267339002314,0.49231482034958585,0.0,0.0,0.06,0.0
W6MDlU_Dt1A2AlZbD351LQ,0.0024644189235638915,0.007189359181766806,0.20817217179954006,0.435355635351762,0.34635220488874907,0.4821599327099279,0.42974258243884084,0.39953930836189927,0.40995287651015644,0.37801682426765304,0.422681710383609,0.31953215003252694,0.48256609014899265,0.49255395947090974,0.4593236144681165,0.4465519973260938,0.3084156214447846,0.4793981982208551,0.4565097313260476,0.4443647819748182,0.4860159571055779,0.40190322940636813,0.47582053692444304,0.3284361679121244,0.3047541228889495,0.4586841969143128,0.4850659400596392,0.3307399788480043,0.4465862048290554,0.35387037357823803,0.37517840848042594,0.39537399027096504,0.43003727781505596,0.27040392472060026,0.4942690594117192,0.34296794454349805,0.49585680591701387,0.46602722217636405,0.4562580876961654,0.3650839526449667,0.4326631698076927,0.4965849470206113,0.47977363286037145,0.34537333900708195,0.3852603850304595,0.4957297510163822,0.43712455606054557,0.3469861594270347,0.45800725692071126,0.4944768718658682,0.0,0.0,0.0,0.0
_y03AU__UiMtwmbyNdYgyQ,0.0006114817603964616,0.0072194835852915935,0.20836801400448926,0.43385688911550035,0.34503912369274414,0.4806621524365154,0.4261660687747564,0.4005325543207342,0.4067939342552161,0.37792978143500083,0.4218942963656954,0.31927011958558177,0.48202486031930186,0.49194287741195003,0.45719995544939485,0.44942132988370365,0.30491334618391425,0.4767965119959095,0.45923788158446976,0.4432130482869899,0.48866939739794507,0.40316026634938673,0.4801041511733401,0.33001916579095536,0.30426633024409205,0.45629005351783436,0.4860651013399364,0.3299417149400799,0.45017561531300265,0.3527862467445858,0.37073327077636675,0.3989058323338939,0.42715135518888747,0.27029339835675154,0.49532271675811,0.34221130493505486,0.4937609049819822,0.4644034555436158,0.4510385357282248,0.3684570719259435,0.4348273080230929,0.4948054643290614,0.47521634349573444,0.3500240416357667,0.3835650727138836,0.50109368277862,0.4375557001662883,0.34632737436565736,0.46125699092185873,0.49557987764880074,0.0,0.0,0.0,0.0
ex13vnhl6m1QziGT0Vg9vQ,0.0006020919516300446,0.007222204828870914,0.20828139133507725,0.4335037301621285,0.3450023760197334,0.48066876404037434,0.4258769141105637,0.4006572781755424,0.40697038527332074,0.3767749607489009,0.42185124312558575,0.31898948474417427,0.48176971001124996,0.49078175734616974,0.4568279811108587,0.45051762648952326,0.30652570014473884,0.47860596176910714,0.45832406921258145,0.44238716869015265,0.48748474003678544,0.4020241446426625,0.47912531844441647,0.32790569492282057,0.3039240494228264,0.4561727246036002,0.48492901000887606,0.3306198634564047,0.44888751002635136,0.35220694814582953,0.36961984827836036,0.39760315946393987,0.43062031983104776,0.27133955167896273,0.49264486765041254,0.3410256399584415,0.4979577018145342,0.4684403678907905,0.4481235631130436,0.36798850115062465,0.4353965669333606,0.4951479162545819,0.4785443124346413,0.3460323140510338,0.38662451963210703,0.5003089719861626,0.43321504568508584,0.350429076018866,0.4612523186157623,0.4948324559373267,0.0,0.0,0.0,0.0
1nEsavoH9-754IaDUhoI-A,0.0009536769793211698,0.007216698777298372,0.208117882015188,0.43339712037950084,0.34508158500787217,0.48029314576821297,0.4258657493017484,0.400723666995529,0.40675363929897185,0.37718334647193025,0.42224296021416663,0.318509670584627,0.4827092694500002,0.49019969192718965,0.45877353356401845,0.44995885382238704,0.3059452641665478,0.4778155799232126,0.458868310021282,0.44260357231691444,0.4874992818256882,0.40297980082687623,0.4791501261221818,0.33024183157640946,0.3040743634144673,0.45777400054367995,0.48533745708359144,0.33079233365172195,0.4502075778220334,0.35426430778977047,0.3691343505814873,0.39808129488567007,0.4284450030852499,0.2703079195621571,0.49419366259823383,0.3411930592044822,0.49684521863260467,0.4674471755488729,0.4485251617057707,0.36751650656250284,0.4318212907148198,0.4967402967018404,0.4768710518650791,0.3473542268386986,0.3848697787364631,0.4993443578006163,0.4360825976689946,0.349675069851935,0.462196398659241,0.49846661060422526,0.0,0.0,0.0,0.0
PR-F9j2kFC8oxNdPkMxQCg,0.005566605191556648,0.007185498346853592,0.2094708096897813,0.431665845767217,0.3417723726262121,0.47832187159662665,0.42407492056889967,0.401660997538645,0.40831639666020647,0.3772311674283152,0.42058865853018096,0.31812714586964363,0.4779322386934022,0.4928268269644505,0.4585594538376895,0.44696579251846685,0.304874427990258,0.4763108059606988,0.46189125531442726,0.4428664623300353,0.48700284156580087,0.4043607998426479,0.4850717490261213,0.32760929610221023,0.30496501154362565,0.45080467923590384,0.49045990349887497,0.3335529139171003,0.4560949695458977,0.3574246200235356,0.36698532330424594,0.3917938787222413,0.4220459383938827,0.28000997111739584,0.5069766008201262,0.3448286066542471,0.5039916196927378,0.47187249391678193,0.44839330230488966,0.36268336900713866,0.438853624305,0.4933816192391926,0.4704931440539273,0.3494579175418809,0.3860419896188048,0.49875861595753607,0.4358953949428838,0.35005310507659076,0.4636901593361339,0.4932662451501123,0.0,0.3333333333333333,0.039999999999999994,0.9600000000000002
OyuZfwvIJWeOvgB7LzzIYw,0.02279140113844782,0.007278125237273126,0.20679824757806972,0.43597889039160015,0.3493081221484467,0.48830760255825906,0.429814534759825,0.4000592887021882,0.4272208545848834,0.37895662811000497,0.4272141433941894,0.3137589011921501,0.5020394817861646,0.49760175465560685,0.45218653876584447,0.4530341732671267,0.3285841367209577,0.4801471158112506,0.4555875196692177,0.4521357406405053,0.48237768645634266,0.4079954360154279,0.4733251619784387,0.337823684445746,0.305650294767462,0.4517050571830235,0.48548970908951916,0.3381081884743896,0.43945364481583166,0.35703852298645283,0.33628614978996013,0.38673644280220304,0.4471095427284423,0.2687692857772486,0.4890251463186674,0.3694182634866879,0.4917830602373972,0.4584140193721857,0.44790692399923354,0.3962499421979536,0.4223558494929601,0.5351835338153297,0.49215978484031436,0.3605707450120695,0.35594361627263604,0.49314394258791044,0.4318689377939571,0.35393968605880033,0.48321545927768805,0.5153376748446375,0.021739130434782608,0.0,0.5625,0.0
